date,team,opponent,goals,goals_conceded,is_home,elo,opponent_elo,xg,opponent_xg,tournament,city,country,neutral,gf_prom_5,gc_prom_5,elo_prom_5,gf_prom_15,gc_prom_15,total_goals,pace_20,rival_gf_prom_5,rival_gc_prom_5,rival_elo_prom_5,rival_gf_prom_15,rival_gc_prom_15
2021-09-02,Romania,Iceland,2,0,False,1638.0,1649.0,,,FIFA World Cup qualification,Reykjavík,Iceland,False,1.2,1.8,1690.2,1.33,2.0,2,3.15,1.6,1.4,1521.4,1.0,2.0
2021-09-02,Kosovo,Georgia,1,0,False,1471.0,1496.0,,,FIFA World Cup qualification,Batumi,Georgia,False,1.8,1.4,1379.0,1.27,1.33,1,2.5,0.8,1.6,1795.8,0.8,1.2
2021-09-02,Vietnam,Saudi Arabia,1,3,False,1387.0,1575.0,,,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1.8,1.0,1334.2,1.53,1.0,4,2.55,3.0,0.0,1341.0,1.93,0.6
2021-09-02,Venezuela,Argentina,1,3,True,1734.0,2027.0,,,FIFA World Cup qualification,Caracas,Venezuela,False,0.4,1.2,1897.2,1.0,1.27,4,2.25,2.0,0.4,1816.4,1.6,0.67
2021-09-02,Uruguay,Peru,1,1,False,1905.0,1809.0,,,FIFA World Cup qualification,Lima,Peru,False,0.8,0.4,1807.4,1.13,0.87,2,2.0,1.6,1.8,1848.0,1.13,2.0
2021-09-02,United States,El Salvador,0,0,False,1828.0,1491.0,,,FIFA World Cup qualification,San Salvador,El Salvador,False,2.0,0.2,1633.8,3.0,0.6,0,3.3,1.2,0.8,1602.8,1.67,0.87
2021-09-02,United Arab Emirates,Lebanon,0,0,True,1494.0,1370.0,,,FIFA World Cup qualification,Dubai,United Arab Emirates,False,4.0,0.8,1314.4,2.47,1.33,0,3.75,1.6,1.6,1197.8,1.0,1.2
2021-09-02,Uganda,Kenya,0,0,False,1418.0,1392.0,,,FIFA World Cup qualification,Nairobi,Kenya,False,0.6,1.4,1348.8,0.8,0.8,0,1.45,1.4,1.0,1305.6,1.13,1.27
2021-09-02,Tanzania,DR Congo,1,1,False,1311.0,1469.0,,,FIFA World Cup qualification,Lubumbashi,DR Congo,False,1.0,0.8,1405.4,0.8,1.27,2,2.0,0.6,1.0,1460.4,1.07,1.33
2021-09-02,Syria,Iran,0,1,False,1470.0,1762.0,,,FIFA World Cup qualification,Tehran,Iran,False,1.8,1.8,1287.4,1.87,1.27,1,3.15,4.0,0.2,1331.4,3.33,0.6
2021-09-02,Sweden,Spain,2,1,True,1839.0,1961.0,,,FIFA World Cup qualification,Stockholm,Sweden,False,1.6,1.0,1751.6,1.47,1.2,3,2.4,2.6,1.2,1828.6,2.07,0.8
2021-09-02,Sudan,Morocco,0,2,False,1343.0,1639.0,,,FIFA World Cup qualification,Rabat,Morocco,False,1.4,0.6,1369.4,1.33,0.87,2,2.35,1.0,0.0,1424.2,1.47,0.6
2021-09-02,Spain,Sweden,1,2,False,1961.0,1839.0,,,FIFA World Cup qualification,Stockholm,Sweden,False,2.6,1.2,1828.6,2.07,0.8,3,2.75,1.6,1.0,1751.6,1.47,1.2
2021-09-02,South Korea,Iraq,0,0,True,1721.0,1598.0,,,FIFA World Cup qualification,Seoul,South Korea,False,2.8,1.0,1344.2,2.13,0.87,0,2.65,2.2,0.8,1186.0,1.47,0.6
2021-09-02,Saudi Arabia,Vietnam,3,1,True,1575.0,1387.0,,,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,3.0,0.0,1341.0,1.93,0.6,4,2.5,1.8,1.0,1334.2,1.53,1.0
2021-09-02,San Marino,Andorra,0,2,False,863.0,1065.0,,,FIFA World Cup qualification,Andorra la Vella,Andorra,False,0.2,4.2,1719.0,0.13,3.6,2,3.95,0.4,2.4,1535.0,0.4,2.4
2021-09-02,Poland,Albania,4,1,True,1743.0,1551.0,,,FIFA World Cup qualification,Warsaw,Poland,False,1.4,1.8,1770.4,1.8,1.33,5,3.05,0.8,1.0,1471.6,1.33,0.93
2021-09-02,Kenya,Uganda,0,0,True,1392.0,1418.0,,,FIFA World Cup qualification,Nairobi,Kenya,False,1.4,1.0,1305.6,1.13,1.27,0,2.1,0.6,1.4,1348.8,0.8,0.8
2021-09-02,Armenia,North Macedonia,0,0,False,1555.0,1565.0,,,FIFA World Cup qualification,Skopje,North Macedonia,False,1.6,1.2,1625.4,1.27,1.73,0,3.25,1.4,1.8,1679.0,1.73,1.4
2021-09-02,Jamaica,Mexico,1,2,False,1552.0,1866.0,,,FIFA World Cup qualification,Mexico City,Mexico,False,1.0,0.8,1534.2,2.0,1.07,3,2.75,1.8,0.4,1600.0,1.53,0.47
2021-09-02,China PR,Australia,0,3,False,1448.0,1704.0,,,FIFA World Cup qualification,Doha,Qatar,True,3.8,0.2,1124.8,2.67,0.67,3,3.15,2.6,0.2,1239.0,2.6,0.47
2021-09-02,Chile,Brazil,0,1,True,1799.0,2038.0,,,FIFA World Cup qualification,Santiago,Chile,False,0.6,1.0,1851.6,1.13,1.2,1,2.1,1.0,0.6,1855.6,2.07,0.4
2021-09-02,Canada,Honduras,1,1,True,1653.0,1569.0,,,FIFA World Cup qualification,Toronto,Canada,False,2.2,1.0,1649.6,3.4,0.87,2,4.25,1.4,1.4,1611.6,1.4,1.13
2021-09-02,Burkina Faso,Niger,2,0,False,1525.0,1271.0,,,FIFA World Cup qualification,Marrakech,Morocco,True,0.4,0.6,1427.4,1.0,0.53,2,1.6,0.6,1.8,1371.4,0.67,1.67
2021-09-02,Bulgaria,Italy,1,1,False,1515.0,2030.0,,,FIFA World Cup qualification,Florence,Italy,False,0.2,1.4,1800.0,0.6,1.33,2,2.2,1.4,0.8,1915.8,2.53,0.27
2021-09-02,Brazil,Chile,1,0,False,2038.0,1799.0,,,FIFA World Cup qualification,Santiago,Chile,False,1.0,0.6,1855.6,2.07,0.4,1,2.5,0.6,1.0,1851.6,1.13,1.2
2021-09-02,Colombia,Bolivia,1,1,False,1915.0,1567.0,,,FIFA World Cup qualification,La Paz,Bolivia,False,1.2,1.4,1920.2,1.33,1.33,2,2.35,0.6,2.2,1853.6,1.13,2.4
2021-09-02,Bolivia,Colombia,1,1,True,1567.0,1915.0,,,FIFA World Cup qualification,La Paz,Bolivia,False,0.6,2.2,1853.6,1.13,2.4,2,3.35,1.2,1.4,1920.2,1.33,1.33
2021-09-02,Belgium,Estonia,5,2,False,2055.0,1434.0,,,FIFA World Cup qualification,Tallinn,Estonia,False,1.8,0.6,1844.2,2.27,0.8,7,3.4,1.2,1.2,1534.2,0.93,2.2
2021-09-02,Australia,China PR,3,0,True,1704.0,1448.0,,,FIFA World Cup qualification,Doha,Qatar,True,2.6,0.2,1239.0,2.6,0.47,3,2.95,3.8,0.2,1124.8,2.67,0.67
2021-09-02,Argentina,Venezuela,3,1,False,2027.0,1734.0,,,FIFA World Cup qualification,Caracas,Venezuela,False,2.0,0.4,1816.4,1.6,0.67,4,2.6,0.4,1.2,1897.2,1.0,1.27
2021-09-02,Andorra,San Marino,2,0,True,1065.0,863.0,,,FIFA World Cup qualification,Andorra la Vella,Andorra,False,0.4,2.4,1535.0,0.4,2.4,2,2.65,0.2,4.2,1719.0,0.13,3.6
2021-09-02,Algeria,Djibouti,8,0,True,1719.0,871.0,,,FIFA World Cup qualification,Blida,Algeria,False,3.4,0.4,1427.2,2.6,0.73,8,3.1,0.6,0.6,1202.6,0.5,2.29
2021-09-02,Albania,Poland,1,4,False,1551.0,1743.0,,,FIFA World Cup qualification,Warsaw,Poland,False,0.8,1.0,1471.6,1.33,0.93,5,2.45,1.4,1.8,1770.4,1.8,1.33
2021-09-02,Benin,Madagascar,1,0,False,1440.0,1364.0,,,FIFA World Cup qualification,Antananarivo,Madagascar,False,0.6,0.8,1401.6,0.8,0.8,1,2.0,0.6,1.8,1458.0,1.27,1.47
2021-09-02,Japan,Oman,0,1,True,1759.0,1485.0,,,FIFA World Cup qualification,Suita,Japan,False,6.8,0.4,1197.2,3.27,0.67,1,3.7,2.0,0.8,1128.2,1.6,0.8
2021-09-02,Congo,Namibia,1,1,False,1374.0,1380.0,,,FIFA World Cup qualification,Johannesburg,South Africa,True,0.6,0.6,1315.2,0.93,1.0,2,2.3,1.4,0.8,1443.6,1.27,1.2
2021-09-02,Czech Republic,Belarus,1,0,True,1767.0,1478.0,,,FIFA World Cup qualification,Ostrava,Czech Republic,False,1.2,0.8,1835.6,1.4,1.07,1,2.55,1.6,3.2,1587.2,1.33,2.33
2021-09-02,Italy,Bulgaria,1,1,True,2030.0,1515.0,,,FIFA World Cup qualification,Florence,Italy,False,1.4,0.8,1915.8,2.53,0.27,2,2.65,0.2,1.4,1800.0,0.6,1.33
2021-09-02,Iraq,South Korea,0,0,False,1598.0,1721.0,,,FIFA World Cup qualification,Seoul,South Korea,False,2.2,0.8,1186.0,1.47,0.6,0,2.1,2.8,1.0,1344.2,2.13,0.87
2021-09-02,Iran,Syria,1,0,True,1762.0,1470.0,,,FIFA World Cup qualification,Tehran,Iran,False,4.0,0.2,1331.4,3.33,0.6,1,3.55,1.8,1.8,1287.4,1.87,1.27
2021-09-02,India,Nepal,1,1,False,1170.0,937.0,,,Friendly,Kathmandu,Nepal,False,0.8,1.8,1315.4,0.8,1.8,2,2.5,1.2,2.6,1312.2,0.6,2.27
2021-09-02,Iceland,Romania,0,2,True,1649.0,1638.0,,,FIFA World Cup qualification,Reykjavík,Iceland,False,1.6,1.4,1521.4,1.0,2.0,2,2.6,1.2,1.8,1690.2,1.33,2.0
2021-09-02,Hungary,England,0,4,True,1722.0,1975.0,,,FIFA World Cup qualification,Budapest,Hungary,False,0.8,1.2,1776.4,1.67,1.07,4,2.55,2.0,0.4,1872.6,1.93,0.33
2021-09-02,Costa Rica,Panama,0,0,False,1620.0,1536.0,,,FIFA World Cup qualification,Panama City,Panama,False,1.2,0.8,1438.4,0.67,1.13,0,1.85,1.6,2.0,1410.4,2.2,1.27
2021-09-02,Honduras,Canada,1,1,False,1569.0,1653.0,,,FIFA World Cup qualification,Toronto,Canada,False,1.4,1.4,1611.6,1.4,1.13,2,2.75,2.2,1.0,1649.6,3.4,0.87
2021-09-02,Georgia,Kosovo,0,1,True,1496.0,1471.0,,,FIFA World Cup qualification,Batumi,Georgia,False,0.8,1.6,1795.8,0.8,1.2,1,2.25,1.8,1.4,1379.0,1.27,1.33
2021-09-02,Estonia,Belgium,2,5,True,1434.0,2055.0,,,FIFA World Cup qualification,Tallinn,Estonia,False,1.2,1.2,1534.2,0.93,2.2,7,2.9,1.8,0.6,1844.2,2.27,0.8
2021-09-02,England,Hungary,4,0,False,1975.0,1722.0,,,FIFA World Cup qualification,Budapest,Hungary,False,2.0,0.4,1872.6,1.93,0.33,4,2.1,0.8,1.2,1776.4,1.67,1.07
2021-09-02,El Salvador,United States,0,0,True,1491.0,1828.0,,,FIFA World Cup qualification,San Salvador,El Salvador,False,1.2,0.8,1602.8,1.67,0.87,0,2.3,2.0,0.2,1633.8,3.0,0.6
2021-09-02,Ecuador,Paraguay,2,0,True,1764.0,1779.0,,,FIFA World Cup qualification,Quito,Ecuador,False,1.0,1.8,1915.6,1.67,1.8,2,3.25,1.6,1.2,1827.6,1.07,1.0
2021-09-02,Djibouti,Algeria,0,8,False,871.0,1719.0,,,FIFA World Cup qualification,Blida,Algeria,False,0.6,0.6,1202.6,0.5,2.29,8,2.79,3.4,0.4,1427.2,2.6,0.73
2021-09-02,DR Congo,Tanzania,1,1,True,1469.0,1311.0,,,FIFA World Cup qualification,Lubumbashi,DR Congo,False,0.6,1.0,1460.4,1.07,1.33,2,2.15,1.0,0.8,1405.4,0.8,1.27
2021-09-02,Germany,Liechtenstein,2,0,False,1886.0,1132.0,,,FIFA World Cup qualification,St. Gallen,Switzerland,True,2.6,1.6,1796.6,2.07,1.67,2,3.7,0.4,4.4,1562.0,0.53,2.67
2021-09-03,Nigeria,Liberia,2,0,True,1647.0,1328.0,,,FIFA World Cup qualification,Lagos,Nigeria,False,0.8,1.0,1550.6,1.33,1.27,2,2.55,0.4,1.6,1462.8,0.73,1.13
2021-09-03,South Africa,Zimbabwe,0,0,False,1484.0,1375.0,,,FIFA World Cup qualification,Harare,Zimbabwe,False,1.6,0.0,1368.4,1.47,0.8,0,2.15,0.6,1.6,1426.6,0.87,1.4
2021-09-03,Mozambique,Ivory Coast,0,0,True,1321.0,1607.0,,,FIFA World Cup qualification,Maputo,Mozambique,False,0.8,1.0,1418.2,1.0,1.27,0,2.0,1.8,0.6,1420.4,1.47,0.87
2021-09-03,Zambia,Mauritania,2,1,False,1432.0,1407.0,,,FIFA World Cup qualification,Nouakchott,Mauritania,False,0.8,0.8,1298.8,1.27,1.27,3,2.8,1.0,0.8,1440.2,0.8,0.93
2021-09-03,Zimbabwe,South Africa,0,0,True,1375.0,1484.0,,,FIFA World Cup qualification,Harare,Zimbabwe,False,0.6,1.6,1426.6,0.87,1.4,0,2.05,1.6,0.0,1368.4,1.47,0.8
2021-09-03,Tunisia,Equatorial Guinea,3,0,True,1605.0,1336.0,,,FIFA World Cup qualification,Radès,Tunisia,False,1.8,1.0,1491.4,1.47,0.73,3,2.05,1.2,1.0,1472.4,1.13,1.13
2021-09-03,Mauritania,Zambia,1,2,True,1407.0,1432.0,,,FIFA World Cup qualification,Nouakchott,Mauritania,False,1.0,0.8,1440.2,0.8,0.93,3,2.1,0.8,0.8,1298.8,1.27,1.27
2021-09-03,Ethiopia,Ghana,0,1,False,1326.0,1572.0,,,FIFA World Cup qualification,Cape Coast,Ghana,False,2.2,0.8,1427.4,1.27,1.07,1,2.35,0.8,0.8,1411.4,1.27,0.73
2021-09-03,Liberia,Nigeria,0,2,False,1328.0,1647.0,,,FIFA World Cup qualification,Lagos,Nigeria,False,0.4,1.6,1462.8,0.73,1.13,2,1.85,0.8,1.0,1550.6,1.33,1.27
2021-09-03,Ivory Coast,Mozambique,0,0,False,1607.0,1321.0,,,FIFA World Cup qualification,Maputo,Mozambique,False,1.8,0.6,1420.4,1.47,0.87,0,2.4,0.8,1.0,1418.2,1.0,1.27
2021-09-03,Ghana,Ethiopia,1,0,True,1572.0,1326.0,,,FIFA World Cup qualification,Cape Coast,Ghana,False,0.8,0.8,1411.4,1.27,0.73,1,2.1,2.2,0.8,1427.4,1.27,1.07
2021-09-03,Malawi,Cameroon,0,2,False,1329.0,1567.0,,,FIFA World Cup qualification,Yaoundé,Cameroon,False,0.8,1.8,1415.6,0.6,1.33,2,1.85,0.8,0.6,1477.8,0.87,0.47
2021-09-03,Equatorial Guinea,Tunisia,0,3,False,1336.0,1605.0,,,FIFA World Cup qualification,Radès,Tunisia,False,1.2,1.0,1472.4,1.13,1.13,3,2.3,1.8,1.0,1491.4,1.47,0.73
2021-09-03,Cameroon,Malawi,2,0,True,1567.0,1329.0,,,FIFA World Cup qualification,Yaoundé,Cameroon,False,0.8,0.6,1477.8,0.87,0.47,2,1.55,0.8,1.8,1415.6,0.6,1.33
2021-09-04,Moldova,Scotland,0,1,False,1248.0,1639.0,,,FIFA World Cup qualification,Glasgow,Scotland,False,0.4,3.2,1667.0,0.27,2.33,1,2.7,0.4,1.4,1743.0,0.93,1.0
2021-09-04,Montenegro,Netherlands,0,4,False,1533.0,1883.0,,,FIFA World Cup qualification,Eindhoven,Netherlands,False,1.4,1.4,1544.4,1.47,0.73,4,2.4,1.8,1.0,1709.8,2.13,1.0
2021-09-04,Netherlands,Montenegro,4,0,True,1883.0,1533.0,,,FIFA World Cup qualification,Eindhoven,Netherlands,False,1.8,1.0,1709.8,2.13,1.0,4,2.75,1.4,1.4,1544.4,1.47,0.73
2021-09-04,Norway,Latvia,2,0,False,1696.0,1316.0,,,FIFA World Cup qualification,Riga,Latvia,False,0.8,1.2,1649.2,1.73,1.07,2,2.6,2.2,2.8,1523.0,1.6,1.53
2021-09-04,Portugal,Qatar,3,1,False,1945.0,1646.0,,,Friendly,Debrecen,Hungary,True,1.8,1.6,1850.6,2.13,0.93,4,3.05,1.8,1.4,1553.4,1.73,1.0
2021-09-04,Qatar,Portugal,1,3,True,1646.0,1945.0,,,Friendly,Debrecen,Hungary,True,1.8,1.4,1553.4,1.73,1.0,4,3.15,1.8,1.6,1850.6,2.13,0.93
2021-09-04,Republic of Ireland,Azerbaijan,1,1,True,1529.0,1370.0,,,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1.2,1.0,1538.6,0.67,1.07,2,1.9,1.0,1.6,1530.4,0.53,1.13
2021-09-04,Seychelles,Burundi,1,8,False,937.0,1314.0,,,Friendly,Moroni,Comoros,True,0.4,4.0,1188.4,0.4,3.0,9,3.35,1.4,1.0,1404.2,0.8,1.33
2021-09-04,Serbia,Luxembourg,4,1,True,1758.0,1396.0,,,FIFA World Cup qualification,Belgrade,Serbia,False,1.8,1.0,1662.8,1.53,0.87,5,2.65,0.8,1.2,1652.6,0.8,1.27
2021-09-04,Malta,Slovenia,0,1,False,1261.0,1594.0,,,FIFA World Cup qualification,Ljubljana,Slovenia,False,1.2,2.0,1586.4,1.4,1.4,1,2.85,1.8,1.0,1499.8,1.6,0.6
2021-09-04,Slovakia,Croatia,0,1,True,1677.0,1801.0,,,FIFA World Cup qualification,Bratislava,Slovakia,False,0.6,1.6,1776.2,0.87,1.27,1,2.3,1.4,1.6,1807.6,1.4,1.47
2021-09-04,Slovenia,Malta,1,0,True,1594.0,1261.0,,,FIFA World Cup qualification,Ljubljana,Slovenia,False,1.8,1.0,1499.8,1.6,0.6,1,2.25,1.2,2.0,1586.4,1.4,1.4
2021-09-04,Turkey,Gibraltar,3,0,False,1707.0,1101.0,,,FIFA World Cup qualification,Gibraltar,Gibraltar,False,1.0,2.0,1666.2,1.73,1.73,3,3.05,0.4,4.0,1483.6,0.53,2.93
2021-09-04,Ukraine,France,1,1,True,1770.0,2018.0,,,FIFA World Cup qualification,Kyiv,Ukraine,False,1.2,1.8,1700.2,1.2,1.6,2,3.05,1.6,1.4,1810.8,1.67,0.87
2021-09-04,Scotland,Moldova,1,0,True,1639.0,1248.0,,,FIFA World Cup qualification,Glasgow,Scotland,False,0.4,1.4,1743.0,0.93,1.0,1,2.35,0.4,3.2,1667.0,0.27,2.33
2021-09-04,Luxembourg,Serbia,1,4,False,1396.0,1758.0,,,FIFA World Cup qualification,Belgrade,Serbia,False,0.8,1.2,1652.6,0.8,1.27,5,2.4,1.8,1.0,1662.8,1.53,0.87
2021-09-04,Russia,Cyprus,2,0,False,1731.0,1375.0,,,FIFA World Cup qualification,Nicosia,Cyprus,False,0.6,1.4,1774.2,0.93,1.53,2,3.05,0.2,1.8,1634.4,0.4,1.93
2021-09-04,Kuwait,Bosnia and Herzegovina,0,1,False,1379.0,1655.0,,,Friendly,Zenica,Bosnia and Herzegovina,False,0.6,1.4,1394.0,1.4,1.27,1,2.8,0.2,0.8,1818.8,0.67,1.33
2021-09-04,Latvia,Norway,0,2,True,1316.0,1696.0,,,FIFA World Cup qualification,Riga,Latvia,False,2.2,2.8,1523.0,1.6,1.53,2,2.9,0.8,1.2,1649.2,1.73,1.07
2021-09-04,Austria,Israel,2,5,False,1757.0,1587.0,,,FIFA World Cup qualification,Haifa,Israel,False,1.4,1.0,1709.8,1.33,1.0,7,2.5,2.4,1.4,1536.0,1.33,1.27
2021-09-04,Azerbaijan,Republic of Ireland,1,1,False,1370.0,1529.0,,,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1.0,1.6,1530.4,0.53,1.13,2,1.9,1.2,1.0,1538.6,0.67,1.07
2021-09-04,Burundi,Seychelles,8,1,True,1314.0,937.0,,,Friendly,Moroni,Comoros,True,1.4,1.0,1404.2,0.8,1.33,9,2.25,0.4,4.0,1188.4,0.4,3.0
2021-09-04,Croatia,Slovakia,1,0,False,1801.0,1677.0,,,FIFA World Cup qualification,Bratislava,Slovakia,False,1.4,1.6,1807.6,1.4,1.47,1,3.2,0.6,1.6,1776.2,0.87,1.27
2021-09-04,Cyprus,Russia,0,2,True,1375.0,1731.0,,,FIFA World Cup qualification,Nicosia,Cyprus,False,0.2,1.8,1634.4,0.4,1.93,2,2.6,0.6,1.4,1774.2,0.93,1.53
2021-09-04,Denmark,Faroe Islands,1,0,False,1868.0,1265.0,,,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,2.6,0.8,1785.8,2.47,0.87,1,3.0,1.2,2.6,1553.6,1.13,1.87
2021-09-04,Bosnia and Herzegovina,Kuwait,1,0,True,1655.0,1379.0,,,Friendly,Zenica,Bosnia and Herzegovina,False,0.2,0.8,1818.8,0.67,1.33,1,2.6,0.6,1.4,1394.0,1.4,1.27
2021-09-04,Finland,Kazakhstan,1,0,True,1676.0,1380.0,,,FIFA World Cup qualification,Helsinki,Finland,False,0.2,0.8,1769.6,1.0,1.4,1,2.35,0.8,2.2,1722.6,0.87,1.73
2021-09-04,France,Ukraine,1,1,False,2018.0,1770.0,,,FIFA World Cup qualification,Kyiv,Ukraine,False,1.6,1.4,1810.8,1.67,0.87,2,2.9,1.2,1.8,1700.2,1.2,1.6
2021-09-04,Gibraltar,Turkey,0,3,True,1101.0,1707.0,,,FIFA World Cup qualification,Gibraltar,Gibraltar,False,0.4,4.0,1483.6,0.53,2.93,3,3.4,1.0,2.0,1666.2,1.73,1.73
2021-09-04,Haiti,Jordan,2,0,True,1517.0,1464.0,,,Friendly,Riffa,Bahrain,True,1.6,2.6,1517.2,2.07,1.6,2,3.35,1.0,1.4,1372.4,1.07,0.8
2021-09-04,Israel,Austria,5,2,True,1587.0,1757.0,,,FIFA World Cup qualification,Haifa,Israel,False,2.4,1.4,1536.0,1.33,1.27,7,2.9,1.4,1.0,1709.8,1.33,1.0
2021-09-04,Jordan,Haiti,0,2,False,1464.0,1517.0,,,Friendly,Riffa,Bahrain,True,1.0,1.4,1372.4,1.07,0.8,2,2.0,1.6,2.6,1517.2,2.07,1.6
2021-09-04,Faroe Islands,Denmark,0,1,True,1265.0,1868.0,,,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,1.2,2.6,1553.6,1.13,1.87,1,3.05,2.6,0.8,1785.8,2.47,0.87
2021-09-04,Kazakhstan,Finland,0,1,False,1380.0,1676.0,,,FIFA World Cup qualification,Helsinki,Finland,False,0.8,2.2,1722.6,0.87,1.73,1,2.65,0.2,0.8,1769.6,1.0,1.4
2021-09-05,Liechtenstein,Romania,0,2,False,1131.0,1664.0,,,FIFA World Cup qualification,Bucharest,Romania,False,0.4,4.6,1640.2,0.47,2.73,2,3.1,1.0,1.4,1707.0,1.47,1.87
2021-09-05,Paraguay,Colombia,1,1,True,1764.0,1903.0,,,FIFA World Cup qualification,Asunción,Paraguay,False,1.0,1.4,1859.6,1.07,1.07,2,2.1,1.2,1.2,1875.2,1.33,1.4
2021-09-05,Panama,Jamaica,3,0,False,1535.0,1549.0,,,FIFA World Cup qualification,Kingston,Jamaica,False,1.6,2.0,1563.6,2.13,1.27,3,3.3,1.0,1.0,1554.0,2.0,1.0
2021-09-05,Palestine,Bangladesh,2,0,False,1389.0,872.0,,,Three Nations Cup,Bishkek,Kyrgyzstan,True,2.4,1.4,1273.8,1.47,1.13,2,2.45,0.4,1.6,1129.0,0.8,1.47
2021-09-05,Northern Ireland,Estonia,1,0,False,1599.0,1432.0,,,Friendly,Tallinn,Estonia,False,1.6,0.8,1526.2,1.0,1.73,1,2.65,1.2,1.4,1648.4,1.07,2.2
2021-09-05,Mexico,Costa Rica,1,0,False,1869.0,1621.0,,,FIFA World Cup qualification,San José,Costa Rica,False,1.6,0.6,1621.0,1.53,0.53,1,2.3,0.6,0.6,1501.4,0.67,1.07
2021-09-05,Nepal,India,1,2,True,941.0,1166.0,,,Friendly,Kathmandu,Nepal,False,1.0,2.6,1372.0,0.67,2.2,3,2.55,0.8,1.8,1206.0,0.87,1.73
2021-09-05,Namibia,Togo,1,0,False,1380.0,1294.0,,,FIFA World Cup qualification,Lomé,Togo,False,1.2,0.8,1422.2,1.27,1.0,1,2.35,0.6,1.0,1416.2,0.8,1.2
2021-09-05,Lithuania,Bulgaria,0,1,False,1339.0,1534.0,,,FIFA World Cup qualification,Sofia,Bulgaria,False,0.4,2.8,1642.2,0.8,1.87,1,2.9,0.4,1.2,1815.6,0.6,1.4
2021-09-05,Peru,Venezuela,1,0,True,1809.0,1724.0,,,FIFA World Cup qualification,Lima,Peru,False,1.4,1.6,1879.4,1.13,2.0,1,2.8,0.6,1.8,1920.6,1.07,1.33
2021-09-05,North Macedonia,Iceland,2,2,False,1559.0,1623.0,,,FIFA World Cup qualification,Reykjavík,Iceland,False,1.2,1.6,1671.8,1.67,1.33,4,2.8,1.6,1.4,1548.4,0.93,2.13
2021-09-05,Poland,San Marino,7,1,False,1749.0,857.0,,,FIFA World Cup qualification,Serravalle,San Marino,False,2.0,1.8,1733.6,1.93,1.33,8,3.15,0.2,3.6,1548.8,0.13,3.13
2021-09-05,United States,Canada,1,1,True,1816.0,1643.0,,,FIFA World Cup qualification,Nashville,United States,False,0.8,0.0,1650.4,2.6,0.47,2,3.2,1.6,1.0,1679.4,3.4,0.67
2021-09-05,Rwanda,Kenya,1,1,True,1335.0,1388.0,,,FIFA World Cup qualification,Kigali,Rwanda,False,1.6,0.2,1406.6,1.53,0.73,2,2.2,1.2,0.6,1349.4,1.07,1.2
2021-09-05,San Marino,Poland,1,7,True,857.0,1749.0,,,FIFA World Cup qualification,Serravalle,San Marino,False,0.2,3.6,1548.8,0.13,3.13,8,3.95,2.0,1.8,1733.6,1.93,1.33
2021-09-05,Spain,Georgia,4,0,True,1940.0,1469.0,,,FIFA World Cup qualification,Badajoz,Spain,False,2.6,1.4,1847.6,2.13,0.87,4,2.65,0.8,1.6,1729.6,0.8,1.2
2021-09-05,Sweden,Uzbekistan,2,1,True,1860.0,1533.0,,,Friendly,Stockholm,Sweden,False,1.4,1.0,1832.4,1.47,1.2,3,2.4,1.6,0.8,1399.2,1.8,1.0
2021-09-05,Switzerland,Italy,0,0,True,1880.0,2011.0,,,FIFA World Cup qualification,Basel,Switzerland,False,1.8,1.8,1875.0,2.27,1.33,0,3.5,1.4,1.0,1860.0,2.33,0.33
2021-09-05,Togo,Namibia,0,1,True,1294.0,1380.0,,,FIFA World Cup qualification,Lomé,Togo,False,0.6,1.0,1416.2,0.8,1.2,1,2.1,1.2,0.8,1422.2,1.27,1.0
2021-09-05,Uruguay,Bolivia,4,2,True,1905.0,1579.0,,,FIFA World Cup qualification,Montevideo,Uruguay,False,1.0,0.4,1779.4,1.13,0.93,6,1.9,0.6,2.2,1871.6,1.2,2.27
2021-09-05,Uzbekistan,Sweden,1,2,False,1533.0,1860.0,,,Friendly,Stockholm,Sweden,False,1.6,0.8,1399.2,1.8,1.0,3,2.6,1.4,1.0,1832.4,1.47,1.2
2021-09-05,Venezuela,Peru,0,1,False,1724.0,1809.0,,,FIFA World Cup qualification,Lima,Peru,False,0.6,1.8,1920.6,1.07,1.33,1,2.25,1.4,1.6,1879.4,1.13,2.0
2021-09-05,Wales,Belarus,3,2,False,1764.0,1474.0,,,FIFA World Cup qualification,Kazan,Russia,True,0.6,1.2,1820.8,0.73,0.87,5,1.65,1.2,2.8,1632.6,1.27,2.27
2021-09-05,Kosovo,Greece,1,1,True,1498.0,1652.0,,,FIFA World Cup qualification,Pristina,Kosovo,False,1.8,0.8,1283.0,1.27,1.27,2,2.5,1.4,1.2,1732.0,1.27,0.8
2021-09-05,Romania,Liechtenstein,2,0,True,1664.0,1131.0,,,FIFA World Cup qualification,Bucharest,Romania,False,1.0,1.4,1707.0,1.47,1.87,2,3.05,0.4,4.6,1640.2,0.47,2.73
